Title,Status,Category,Open Date,Close Date
Processador da Mirante AM com defeito,Fechado,Tecnologia > Serviço > NOC > Suporte Técnico > Sinais e sistema,2024-02-25 16:32:57,2024-03-05 16:52:51
Sistema de ponto - Rádio AM,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-02-24 07:33:13,2024-02-27 20:00:00
Potenciômetro da mesa da FM,Fechado,Tecnologia > Serviço > NOC > Suporte Técnico > Sinais e sistema,2024-02-23 18:08:05,2024-02-26 20:00:00
cabo de áudio p2/p2,Fechado,Tecnologia > Serviço > NOC > Suporte Técnico > Sinais e sistema,2024-02-23 14:42:32,2024-02-26 20:00:00
Acesso a um arquivo no Vmix ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-02-23 14:35:01,2024-02-26 20:00:00
Solicito acesso a conta do adobe para utilizar em outro computador - Marketing,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-02-23 14:27:44,2024-02-26 20:00:00
GLOBNEWS / SALA DIREÇÃO DE JORNALISMO,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-02-22 17:19:32,2024-02-25 20:00:00
Suporte para Monitor,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-02-22 10:20:04,2024-02-25 20:00:00
internet,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Outras Solicitações,2024-02-22 10:12:04,2024-02-25 20:00:00
Usuário Prestador Globo - Criação de Conta ,Fechado,Tecnologia > Cross > Acesso,2024-02-22 10:03:27,
MONITOR NÃO LIGA - Comercial,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-02-22 09:45:56,2024-02-25 20:00:00
Acesso a Pasta - Transito - Transito,Fechado,Tecnologia > Cross > Acesso,2024-02-22 09:41:50,2024-02-23 17:00:00
Ajuste na entrada/saída de áudio do computador auxiliar do operador - Rádio AM,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-02-22 08:09:37,2024-02-25 20:00:00
Acesso a Pasta - TODAS QUE TEM ACESSO - MUNQIUE,Fechado,Tecnologia > Cross > Acesso,2024-02-21 15:50:07,2024-02-22 17:00:00
Problema no teclado  - Redação TV,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Máquinas,2024-02-21 14:32:09,2024-02-24 20:00:00
Usuário Prestador Globo - Criação de Conta - ,Fechado,Tecnologia > Serviço > NOC > Suporte de TI > Software e aplicativos > Aplicacações Globo,2024-02-21 13:40:07,2024-02-25 17:10:00
